FENCE_ID,LATITUDE_0,LONGITUDE_0,LATITUDE_1,LONGITUDE_1,LATITUDE_2,LONGITUDE_2,LATITUDE_3,LONGITUDE_3,LATITUDE_4,LONGITUDE_4,LATITUDE,LONGITUDE,ROAD,AREA,FID,LENGTH,WIDTH
云顶北路0_L_53,24.5358895537,118.14685317,24.535883582,118.146837209,24.5359356709,118.146815312,24.5359409974,118.14683185,24.5358895537,118.14685317,24.535912451,118.14683438525,云顶北路,10.801114635381715,722,6.181585195069309,1.7473049864292312
云顶北路0_L_54,24.5367481322,118.146518517,24.5367442152,118.146502999,24.53679739,118.146486677,24.536801902,118.146502309,24.5367481322,118.146518517,24.53677290985,118.1465026255,云顶北路,9.978826020159174,723,6.117745351212985,1.631128045919832
云顶北路0_L_55,24.5368143795,118.146498426,24.5368104622,118.146482947,24.5368502847,118.146470402,24.5368548591,118.146486124,24.5368143795,118.146498426,24.536832496375,118.14648447475,云顶北路,7.470212883909939,724,4.590480155044548,1.6273271273596095
云顶北路0_L_56,24.5372435646,118.146329321,24.5372383918,118.146313939,24.537289821,118.146292134,24.5372955968,118.146307749,24.5372435646,118.146329321,24.53726684355,118.14631078575,云顶北路,10.146122515244052,725,6.110053573739963,1.660561956256893
云顶北路0_L_57,24.5375324844,118.146209701,24.5375274251,118.146197202,24.5376176413,118.146160128,24.5376227006,118.146172628,24.5375324844,118.146209701,24.53757506285,118.14618491475,云顶北路,14.784738814940223,726,10.675638366153988,1.3849044251830143
云顶北路0_L_58,24.5380622866,118.145993727,24.5380566881,118.145978519,24.538108478,118.145956766,24.5381141986,118.145972528,24.5380622866,118.145993727,24.538085412824998,118.145975385,云顶北路,10.207782632949856,727,6.14542411448678,1.6610379434816818
云顶北路0_L_59,24.5386127872,118.145768219,24.5386075882,118.145752718,24.5386938144,118.145716841,24.5386994506,118.145733017,24.5386127872,118.145768219,24.538653410100004,118.14574269875,云顶北路,17.095586507841197,728,10.219345470465392,1.6728651122763794
云顶北路0_L_6,24.5143739749,118.153942776,24.5143705698,118.153926044,24.5144111668,118.153916174,24.5144147131,118.15393287,24.5143739749,118.153942776,24.51439260615,118.15392946600001,云顶北路,8.002303113655552,729,4.606660953039175,1.7371157103229298
云顶北路0_L_60,24.5388131617,118.145762965,24.5388068217,118.145744134,24.5389224181,118.145697624,24.5389274126,118.145716997,24.5388131617,118.145762965,24.538867453525,118.14573042999999,云顶北路,27.74009040309734,730,13.64385231672035,2.0331567477538766
云顶北路0_L_61,24.5395180586,118.145396813,24.5395113634,118.145381012,24.5395641681,118.145358736,24.5395699268,118.145375435,24.5395180586,118.145396813,24.539540879225,118.145377999,云顶北路,11.061802034110425,731,6.269355641534976,1.7644240758691552
云顶北路0_L_7,24.5145124718,118.153908477,24.5145091633,118.153892433,24.5145500236,118.153882368,24.5145534126,118.153898392,24.5145124718,118.153908477,24.514531267825,118.1538954175,云顶北路,7.732721906921638,732,4.639438652303876,1.6667365356974133
云顶北路0_L_8,24.5148379217,118.153766071,24.5148361669,118.153750013,24.5148899905,118.153743391,24.5148913832,118.153759584,24.5148379217,118.153766071,24.514863865575,118.15375476475,云顶北路,9.832702078885346,733,5.999461458394016,1.6389307852170856
云顶北路0_L_9,24.5149222423,118.153756531,24.5149204046,118.153739505,24.5149752632,118.153733287,24.5149771279,118.153749139,24.5149222423,118.153756531,24.514948759499998,118.1537446155,云顶北路,10.614015864927635,734,6.109039083563571,1.7374280504252704
云顶北路0_R_1,24.510036114,118.155381613,24.5100332979,118.155364589,24.5100711163,118.155357468,24.5100738031,118.155374516,24.510036114,118.155381613,24.510053582824998,118.15536954650001,云顶北路,7.452727211541022,735,4.250692315234618,1.7532972652078835
云顶北路0_R_10,24.5140856387,118.154497047,24.5140752362,118.154480999,24.5141092055,118.154454878,24.5141194928,118.154470649,24.5140856387,118.154497047,24.5140973933,118.15447589325001,云顶北路,9.16964986995595,736,4.60054796235611,1.9931647153744345
云顶北路0_R_11,24.5142987314,118.154383156,24.5142954339,118.154365811,24.5143362389,118.154355894,24.514339745,118.154373113,24.5142987314,118.154383156,24.514317537300002,118.1543694935,云顶北路,8.312784678817842,737,4.630184883707654,1.795346165996145
云顶北路0_R_12,24.5144577883,118.154369809,24.5144532176,118.154352157,24.5144914746,118.154340323,24.5144960452,118.154357976,24.5144577883,118.154369809,24.514474631425,118.15435506624999,云顶北路,8.187795556340223,738,4.404004453582214,1.8591705895483996
云顶北路0_R_13,24.5149766644,118.154295595,24.5149735327,118.154278881,24.5150112438,118.154270439,24.5150143764,118.154287153,24.5149766644,118.154295595,24.514993954325,118.154283017,云顶北路,7.372119572187755,739,4.2638105713357595,1.728997911339722
云顶北路0_R_14,24.5153923395,118.154115831,24.5153886481,118.154096874,24.5154318663,118.154085737,24.5154359349,118.154104597,24.5153923395,118.154115831,24.515412197199996,118.15410075975001,云顶北路,9.660508365826527,740,4.918346488951205,1.9641780804846358
云顶北路0_R_15,24.5154508212,118.154099741,24.5154473051,118.15408265,24.5155363323,118.154059646,24.5155400903,118.154076976,24.5154508212,118.154099741,24.515493637225,118.15407975325,云顶北路,17.988985897027096,741,10.132985037017576,1.775289890521911
云顶北路0_R_16,24.5155551753,118.154074479,24.5155514972,118.15405496,24.5155930281,118.154044546,24.5155971063,118.154063684,24.5155551753,118.154074479,24.515574201725002,118.15405941725,云顶北路,9.532018888730324,742,4.719710421777099,2.0196194335883133
云顶北路0_R_17,24.5161973155,118.15391849,24.5161939612,118.153902072,24.5162332381,118.153892485,24.5162364341,118.153908942,24.5161973155,118.15391849,24.516215237224998,118.15390549725,云顶北路,7.599524595264365,743,4.4576998434377995,1.704808502629817
云顶北路0_R_18,24.5162503125,118.153904865,24.5162473325,118.153887306,24.5162854772,118.153878232,24.5162890007,118.15389554,24.5162503125,118.153904865,24.516268030725,118.15389148575001,云顶北路,7.82571029052555,744,4.324038111745331,1.8098152903113112
云顶北路0_R_19,24.5174107721,118.153660046,24.5174075391,118.153643698,24.5174471868,118.153634016,24.5174502839,118.153650432,24.5174107721,118.153660046,24.517428945475,118.153647048,云顶北路,7.627212705201277,745,4.499881370759936,1.6949808398867192
云顶北路0_R_2,24.5105063932,118.155282584,24.5105035762,118.155265561,24.5105413946,118.155258439,24.5105440814,118.155275487,24.5105063932,118.155282584,24.51052386135,118.15527051775,云顶北路,7.4523816760780885,746,4.250709325635553,1.7532089600043004
云顶北路0_R_20,24.5176453963,118.153576441,24.517641895,118.153559764,24.517682997,118.153549967,24.5176862934,118.153566287,24.5176453963,118.153576441,24.517664145425,118.15356311475,云顶北路,8.079836913113036,747,4.659693437119943,1.7339846541722306
云顶北路0_R_21,24.5180308819,118.153509949,24.5180272954,118.153492601,24.5181167334,118.153471356,24.5181201844,118.153488703,24.5180308819,118.153509949,24.518073773775,118.15349065225,云顶北路,18.27235082988515,748,10.137917627597998,1.802377125273059
云顶北路0_R_22,24.5197905295,118.153103222,24.5197865555,118.153086377,24.5198375687,118.153071998,24.5198415427,118.153088843,24.5197905295,118.153103222,24.5198140491,118.15308761,云顶北路,10.287151937335887,749,5.835378062353894,1.7628938223732193
云顶北路0_R_23,24.5229404628,118.152248476,24.5229378165,118.152233764,24.5229923551,118.152222046,24.5229950013,118.152236758,24.5229404628,118.152248476,24.522966408925,118.152235261,云顶北路,9.354378519796976,750,6.156614660673721,1.519402956879767
云顶北路0_R_24,24.5230337269,118.152224763,24.5230303659,118.152209911,24.5230821688,118.152195904,24.5230855298,118.152210756,24.5230337269,118.152224763,24.52305794785,118.1522103335,云顶北路,9.164372570437129,751,5.910946787407661,1.5504068806642581
云顶北路0_R_25,24.5237996901,118.151959305,24.5237953529,118.15194142,24.5238383129,118.151928973,24.52384265,118.151946858,24.5237996901,118.151959305,24.523819001474997,118.151944139,云顶北路,9.230211927076953,752,4.922831571059019,1.874980241318984
云顶北路0_R_26,24.5238573673,118.151943916,24.523853027,118.151925611,24.5238964625,118.151913308,24.5239008028,118.151931613,24.5238573673,118.151943916,24.5238769149,118.15192861199999,云顶北路,9.523850561219943,753,4.970080248837217,1.9162367777558744
云顶北路0_R_27,24.526667308,118.151331271,24.5266607777,118.151312849,24.5267030292,118.151295523,24.5267096951,118.151313916,24.526667308,118.151331271,24.5266852025,118.15131338975,云顶北路,10.0070411792445,754,4.998512117454594,2.002003985205984
云顶北路0_R_28,24.5267278348,118.151312823,24.5267221076,118.151296101,24.5267643226,118.151278824,24.526770153,118.151295503,24.5267278348,118.151312823,24.5267461045,118.15129581274999,云顶北路,9.034063009449893,755,4.992983496860283,1.8093516662193547
云顶北路0_R_29,24.52676817,118.151189858,24.526762699,118.151173389,24.5268012874,118.15115819,24.5268069791,118.151174128,24.52676817,118.151189858,24.526784783875,118.15117389125,云顶北路,8.066530068638157,756,4.543298808977272,1.7754786572037047
云顶北路0_R_3,24.5107103391,118.155236797,24.510707523,118.155219774,24.5107453405,118.155212652,24.5107480282,118.155229699,24.5107103391,118.155236797,24.5107278077,118.15522473050001,云顶北路,7.452122243290762,757,4.250610998176071,1.7531884819590533
云顶北路0_R_30,24.5268146955,118.151170775,24.5268092257,118.151154634,24.5268482666,118.151138805,24.5268537682,118.151154811,24.5268146955,118.151170775,24.526831489,118.15115475625001,云顶北路,8.044891519363276,758,4.6122950185984095,1.744227437083582
云顶北路0_R_31,24.5267522707,118.151153579,24.5267469587,118.151137576,24.5268688267,118.151088345,24.5268741583,118.151104151,24.5267522707,118.151153579,24.5268105536,118.15112091275,云顶北路,24.825938639245035,759,14.391163524751294,1.7250821030938202
云顶北路0_R_32,24.5269231085,118.151083166,24.5269158865,118.151067866,24.5269637484,118.151040441,24.5269710612,118.151055689,24.5269231085,118.151083166,24.52694345115,118.1510617905,云顶北路,10.442715557870956,760,5.985710449430691,1.7446075359131643
云顶北路0_R_33,24.5278943722,118.150639216,24.5278894327,118.150624074,24.5279410484,118.150602748,24.5279462677,118.150617893,24.5278943722,118.150639216,24.52791778025,118.15062098275,云顶北路,9.956544626555793,761,6.112040864703837,1.6290049178259616
云顶北路0_R_34,24.5279774179,118.150605063,24.527972183,118.150589603,24.5280247256,118.15056864,24.5280292751,118.150584035,24.5279774179,118.150605063,24.5280009004,118.15058683525001,云顶北路,10.3493263303717,762,6.195475928923565,1.6704651021329764
云顶北路0_R_35,24.5288909021,118.150261393,24.5288859235,118.150246636,24.5289374109,118.150225545,24.528942597,118.150240324,24.5288909021,118.150261393,24.528914208375,118.1502434745,云顶北路,9.70676135153162,763,6.090347205920674,1.5937944132471271
云顶北路0_R_36,24.5299628318,118.149827978,24.5299570272,118.149812631,24.5299985725,118.149795564,24.5300039101,118.149810944,24.5299628318,118.149827978,24.529980585399997,118.14981177925,云顶北路,8.272684259251486,764,4.916041638501519,1.6827937734419027
云顶北路0_R_37,24.5300558646,118.149714019,24.5300497683,118.149696666,24.5300894634,118.149680746,24.5300952564,118.149697613,24.5300558646,118.149714019,24.530072588175003,118.149697261,云顶北路,8.821725450693945,765,4.6834586322009635,1.8835920509771276
云顶北路0_R_38,24.5324759404,118.14875725,24.5324742605,118.148741846,24.5325255578,118.148737644,24.5325266172,118.1487531,24.5324759404,118.14875725,24.532500593975,118.14874746000001,云顶北路,8.95668407780502,766,5.697926183376311,1.5719199915113202
云顶北路0_R_39,24.5340436671,118.148103101,24.5340363685,118.148088322,24.5341211748,118.148051685,24.5341275841,118.148068252,24.5340436671,118.148103101,24.534082198625,118.14807784000001,云顶北路,17.189231715571864,767,10.100602098493662,1.7018026794794099
云顶北路0_R_4,24.5113936599,118.155069279,24.5113913862,118.155050972,24.5114349644,118.155043293,24.5114376538,118.155061527,24.5113936599,118.155069279,24.511414416075,118.15505626775,云顶北路,9.154483699533158,768,4.889301518133602,1.87235000042045
云顶北路0_R_40,24.5342178726,118.148030757,24.5342121663,118.148014339,24.5343000922,118.147977825,24.5343057976,118.147994243,24.5342178726,118.148030757,24.534258982175,118.148004291,云顶北路,18.54060905171378,769,10.41830226387318,1.7796190379315215
云顶北路0_R_41,24.5347635678,118.147836166,24.5347574794,118.147817766,24.5348153073,118.147793781,24.5348216918,118.14781243,24.5347635678,118.147836166,24.534789511575,118.14781503575,云顶北路,13.582886392989238,770,6.850926107286826,1.9826350744816998
云顶北路0_R_42,24.5350796584,118.147687047,24.5350735611,118.147669802,24.5351127608,118.147653709,24.5351187581,118.147671042,24.5350796584,118.147687047,24.5350961846,118.1476704,云顶北路,8.688800503652448,771,4.638095867727809,1.8733550904175402
云顶北路0_R_43,24.5372413866,118.146806939,24.5372353315,118.146790069,24.5373075025,118.146760203,24.5373135135,118.146776935,24.5372413866,118.146806939,24.537274433525,118.1467835365,云顶北路,15.695503951985431,772,8.547705617177096,1.8362242050597102
云顶北路0_R_44,24.5374736909,118.146709798,24.5374684945,118.146693962,24.5375201185,118.146672663,24.5375255958,118.146688353,24.5374736909,118.146709798,24.537496974925,118.146691194,云顶北路,10.418868263314359,773,6.111883133172034,1.7046903607770758
云顶北路0_R_45,24.5377544107,118.146595443,24.5377490999,118.146579212,24.5378009043,118.146557933,24.5378064593,118.146574088,24.5377544107,118.146595443,24.53777771855,118.14657666899998,云顶北路,10.706665911288072,774,6.1298676677753905,1.7466389963967464
云顶北路0_R_5,24.5115578601,118.155042168,24.5115577089,118.155021465,24.5116123521,118.155020987,24.5116124937,118.155040356,24.5115578601,118.155042168,24.5115851037,118.15503124399999,云顶北路,12.700091621073339,775,6.052784327913582,2.098223054554318
云顶北路0_R_6,24.5117257602,118.155034196,24.5117236036,118.155015686,24.5117805191,118.155008217,24.5117825495,118.1550267,24.5117257602,118.155034196,24.5117531081,118.15502119975,云顶北路,12.007349994504038,776,6.349563812728234,1.8910511569998394
云顶北路0_R_7,24.5117981951,118.155024544,24.5117953939,118.155006285,24.5118389856,118.154998605,24.5118416751,118.155016838,24.5117981951,118.155024544,24.511818562425002,118.155011568,云顶北路,9.176580773638783,777,4.890793783081722,1.8762968100152768
云顶北路0_R_8,24.5122320142,118.154899744,24.5122256237,118.154883868,24.5122638966,118.154865467,24.5122703952,118.154881612,24.5122320142,118.154899744,24.512247982425002,118.15488267274999,云顶北路,8.140901464630728,778,4.63136326177074,1.7577764913906069
云顶北路0_R_9,24.5123320674,118.154852264,24.5123287028,118.154836256,24.5123779289,118.154822234,24.5123817177,118.15483812,24.5123320674,118.154852264,24.5123551042,118.1548372185,云顶北路,9.379437562627364,779,5.634699766872799,1.6645851510617142
云顶北路_L_1,24.5346775711,118.1474043411,24.5347717928,118.1473651936,24.5347769239,118.1473799514,24.5346827022,118.1474190989,24.5346775711,118.1474043411,24.5347272475,118.14739214625,云顶北路,17.860913957976187,780,11.164967083007834,1.5997283131411142
云顶北路_L_10,24.5175711016,118.1531114614,24.5176359653,118.1530870181,24.5176411141,118.1531033408,24.5175762503,118.153127784,24.5175711016,118.1531114614,24.517606107825,118.15310740107499,云顶北路,13.297270187717295,781,7.599710857399387,1.7497073819289497
