FENCE_ID,FENCE_LOC
仙岳路0_R_7,"[118.127127032,24.5021792888],[118.127125256,24.5021637577],[118.127065782,24.5021685888],[118.12706745,24.5021840936],[118.127127032,24.5021792888]"
仙岳路0_R_70,"[118.165843268,24.506401078],[118.165806172,24.5063790104],[118.165796937,24.5063920741],[118.165833823,24.5064141586],[118.165843268,24.506401078]"
仙岳路0_R_71,"[118.166834299,24.5069362825],[118.166806867,24.5069227097],[118.166799079,24.5069364763],[118.166825954,24.5069496048],[118.166834299,24.5069362825]"
仙岳路0_R_72,"[118.167161452,24.5071061359],[118.167124043,24.5070870076],[118.167114847,24.507102566],[118.167152131,24.5071219544],[118.167161452,24.5071061359]"
仙岳路0_R_73,"[118.169923239,24.5082233124],[118.169840648,24.5082108338],[118.169837535,24.5082259716],[118.169920547,24.5082386689],[118.169923239,24.5082233124]"
仙岳路0_R_74,"[118.170111167,24.508210174],[118.170106931,24.5081948422],[118.169981777,24.508220388],[118.169985216,24.5082354388],[118.170111167,24.508210174]"
仙岳路0_R_75,"[118.171290051,24.5087489286],[118.171261266,24.5087384733],[118.171254976,24.5087529804],[118.171284057,24.5087635445],[118.171290051,24.5087489286]"
仙岳路0_R_76,"[118.171342763,24.5087678388],[118.171311101,24.5087559236],[118.171304803,24.5087699342],[118.171336858,24.5087819971],[118.171342763,24.5087678388]"
仙岳路0_R_77,"[118.171507745,24.508825025],[118.171427284,24.5087969758],[118.171421263,24.5088114357],[118.171501211,24.5088393057],[118.171507745,24.508825025]"
仙岳路0_R_78,"[118.175723257,24.5106082218],[118.175656834,24.5105665732],[118.175647354,24.5105792313],[118.175713776,24.5106208799],[118.175723257,24.5106082218]"
仙岳路0_R_8,"[118.126735148,24.5022209568],[118.126733652,24.5022054606],[118.126687605,24.5022091804],[118.126688345,24.5022247373],[118.126735148,24.5022209568]"
仙岳路0_R_9,"[118.126515883,24.502239339],[118.126514406,24.5022230474],[118.126454172,24.5022278388],[118.126455807,24.5022440932],[118.126515883,24.502239339]"
仙岳路_L_B27060,"[118.1067446,24.49712555],[118.1067294,24.49716178],[118.1067414,24.49716599],[118.1067566,24.49712976],[118.1067446,24.49712555]"
仙岳路_L_B27061,"[118.1067931,24.4969712],[118.106781,24.49700898],[118.1067933,24.49701229],[118.1068054,24.4969745],[118.1067931,24.4969712]"
仙岳路_L_B27062,"[118.1068283,24.49686211],[118.1068154,24.49690285],[118.1068277,24.49690612],[118.1068406,24.49686538],[118.1068283,24.49686211]"
仙岳路_L_B27063,"[118.1068324,24.49685005],[118.1068456,24.49685366],[118.1068598,24.49681042],[118.1068465,24.4968068],[118.1068324,24.49685005]"
仙岳路_L_B27064,"[118.1070673,24.49611964],[118.107059,24.49614577],[118.1070713,24.49614903],[118.1070796,24.4961229],[118.1070673,24.49611964]"
仙岳路_L_B27065,"[118.1071021,24.49600687],[118.1070877,24.49605],[118.1071018,24.49605395],[118.1071162,24.49601081],[118.1071021,24.49600687]"
仙岳路_L_1,"[118.1209047236,24.5014829228],[118.1209867714,24.5015173728],[118.120993532,24.5015038915],[118.1209114842,24.5014694415],[118.1209047236,24.5014829228]"
仙岳路_L_3,"[118.1181820749,24.5003086757],[118.1182440489,24.5003365447],[118.1182518806,24.5003219625],[118.1181899066,24.5002940935],[118.1181820749,24.5003086757]"
仙岳路_L_4,"[118.1179093993,24.5001839979],[118.1179923994,24.5002218328],[118.1180011968,24.5002056736],[118.1179181968,24.5001678387],[118.1179093993,24.5001839979]"
仙岳路_L_5,"[118.1164370712,24.4995295633],[118.1164915927,24.4995539126],[118.1164998245,24.4995384794],[118.116445303,24.49951413],[118.1164370712,24.4995295633]"
仙岳路_L_6,"[118.1137481904,24.4982865851],[118.1138066129,24.4983107642],[118.1138147433,24.4982943151],[118.1137563208,24.498270136],[118.1137481904,24.4982865851]"
仙岳路_L_7,"[118.1131489839,24.4980164405],[118.1132173422,24.4980449351],[118.1132255591,24.4980284296],[118.1131572008,24.497999935],[118.1131489839,24.4980164405]"
仙岳路_L_8,"[118.1121322682,24.4975878279],[118.1122140447,24.4976207022],[118.1122222653,24.4976035794],[118.1121404889,24.4975707052],[118.1121322682,24.4975878279]"
仙岳路_R_B27001,"[118.1015823,24.49371693],[118.1015145,24.49369851],[118.1015098,24.49371297],[118.1015776,24.49373139],[118.1015823,24.49371693]"
仙岳路_R_B27002,"[118.1017798,24.49379387],[118.1017068,24.49377357],[118.1017022,24.49378739],[118.1017752,24.49380769],[118.1017798,24.49379387]"
仙岳路_R_B27003,"[118.1019565,24.49384136],[118.1018657,24.49381674],[118.1018612,24.49383059],[118.101952,24.49385521],[118.1019565,24.49384136]"
仙岳路_R_B27004,"[118.1020651,24.49387059],[118.1020198,24.49385803],[118.1020152,24.49387185],[118.1020605,24.49388441],[118.1020651,24.49387059]"
仙岳路_R_B27005,"[118.1025007,24.49399068],[118.1024436,24.49397321],[118.1024389,24.49398604],[118.102496,24.49400352],[118.1025007,24.49399068]"
仙岳路_R_B27006,"[118.1027826,24.49406532],[118.1027383,24.49405385],[118.1027343,24.49406688],[118.1027786,24.49407835],[118.1027826,24.49406532]"
仙岳路_R_B27007,"[118.1038669,24.49435898],[118.1038129,24.49434448],[118.103809,24.49435667],[118.103863,24.49437117],[118.1038669,24.49435898]"
仙岳路_R_B27008,"[118.1040796,24.49441779],[118.1040401,24.49440687],[118.1040359,24.49441957],[118.1040754,24.49443049],[118.1040796,24.49441779]"
仙岳路_R_B27009,"[118.1041991,24.49444991],[118.1041522,24.49443692],[118.1041479,24.49444982],[118.1041948,24.49446281],[118.1041991,24.49444991]"
仙岳路_R_B27010,"[118.1053116,24.4947531],[118.1052607,24.49473919],[118.105256,24.49475356],[118.1053069,24.49476746],[118.1053116,24.4947531]"
仙岳路_R_B27011,"[118.108267,24.4955535],[118.108228,24.49554074],[118.1082233,24.49555264],[118.1082624,24.4955654],[118.108267,24.4955535]"
仙岳路_R_B27012,"[118.1086329,24.49564629],[118.1085882,24.49563435],[118.1085838,24.49564821],[118.1086284,24.49566015],[118.1086329,24.49564629]"
仙岳路_R_B27013,"[118.1093458,24.495904],[118.1093002,24.4958869],[118.1092949,24.49589859],[118.1093406,24.49591569],[118.1093458,24.495904]"
仙岳路_R_B27014,"[118.1101303,24.49618011],[118.1100952,24.49614102],[118.1100846,24.49614902],[118.1101196,24.49618812],[118.1101303,24.49618011]"
仙岳路_R_B27015,"[118.1107358,24.4964346],[118.1106959,24.49641685],[118.1106873,24.49643308],[118.1107272,24.49645084],[118.1107358,24.4964346]"
仙岳路_R_B27016,"[118.1110379,24.4965402],[118.1109961,24.49652177],[118.1109893,24.49653474],[118.111031,24.49655317],[118.1110379,24.4965402]"
仙岳路_R_B27017,"[118.111073,24.49658234],[118.1110272,24.49656311],[118.1110211,24.49657541],[118.1110668,24.49659464],[118.111073,24.49658234]"
仙岳路_R_B27018,"[118.1111697,24.49662082],[118.1111259,24.49660447],[118.1111199,24.49661784],[118.1111638,24.49663419],[118.1111697,24.49662082]"
仙岳路_R_B27019,"[118.1112334,24.49664763],[118.1111975,24.49663266],[118.1111917,24.49664416],[118.1112276,24.49665913],[118.1112334,24.49664763]"
仙岳路_R_B27020,"[118.1113298,24.49668896],[118.1113004,24.49667633],[118.1112945,24.49668778],[118.111324,24.49670041],[118.1113298,24.49668896]"
仙岳路_R_B27021,"[118.1117141,24.49685856],[118.111673,24.49683896],[118.1116666,24.49685017],[118.1117078,24.49686977],[118.1117141,24.49685856]"
仙岳路_R_B27022,"[118.1122419,24.49711167],[118.1121807,24.49708439],[118.1121721,24.49710062],[118.1122333,24.4971279],[118.1122419,24.49711167]"
仙岳路_R_B27023,"[118.1136436,24.49773946],[118.113595,24.49771801],[118.1135873,24.49773264],[118.1136359,24.49775409],[118.1136436,24.49773946]"
仙岳路_R_B27024,"[118.113768,24.49779444],[118.1137201,24.49777313],[118.1137119,24.49778856],[118.1137598,24.49780986],[118.113768,24.49779444]"
仙岳路_R_B27025,"[118.1139386,24.49787198],[118.1139031,24.49785621],[118.1138954,24.49787083],[118.1139309,24.4978866],[118.1139386,24.49787198]"
仙岳路_R_B27026,"[118.1142764,24.49801925],[118.1142273,24.49799827],[118.1142206,24.49801136],[118.1142698,24.49803234],[118.1142764,24.49801925]"
仙岳路_R_B27027,"[118.1144536,24.49809657],[118.114418,24.49808115],[118.1144104,24.49809584],[118.114446,24.49811126],[118.1144536,24.49809657]"
仙岳路_R_B27028,"[118.1145991,24.49815933],[118.1145614,24.49814349],[118.1145561,24.49815415],[118.1145937,24.49816999],[118.1145991,24.49815933]"
仙岳路_R_B27029,"[118.1148207,24.49825731],[118.1147764,24.49823755],[118.114769,24.49825134],[118.1148134,24.49827111],[118.1148207,24.49825731]"
仙岳路_R_B27030,"[118.1160072,24.49874959],[118.1159594,24.49872795],[118.1159507,24.49874413],[118.1159984,24.49876576],[118.1160072,24.49874959]"
仙岳路_R_B27031,"[118.1178313,24.49957206],[118.1177796,24.49954963],[118.1177732,24.49956186],[118.1178249,24.49958429],[118.1178313,24.49957206]"
仙岳路_R_B27032,"[118.1184799,24.49986215],[118.1184383,24.49984331],[118.1184323,24.49985446],[118.1184739,24.4998733],[118.1184799,24.49986215]"
仙岳路_R_B27033,"[118.1195356,24.50034143],[118.119468,24.50030984],[118.1194612,24.5003219],[118.1195289,24.50035349],[118.1195356,24.50034143]"
仙岳路_R_B27034,"[118.1198854,24.50049298],[118.1198294,24.50046624],[118.1198232,24.50047707],[118.1198792,24.50050381],[118.1198854,24.50049298]"
仙岳路_R_B27035,"[118.1199497,24.50052268],[118.1198966,24.5004987],[118.1198909,24.50050921],[118.119944,24.50053319],[118.1199497,24.50052268]"
仙岳路_R_B27036,"[118.1201126,24.50059892],[118.1200634,24.5005749],[118.1200569,24.50058605],[118.1201062,24.50061007],[118.1201126,24.50059892]"
仙岳路_R_B27037,"[118.1202384,24.50066025],[118.1201644,24.50062414],[118.1201579,24.50063529],[118.1202319,24.5006714],[118.1202384,24.50066025]"
仙岳路_R_B27038,"[118.1207006,24.50072169],[118.1206798,24.50071704],[118.1206681,24.50076088],[118.1206889,24.50076553],[118.1207006,24.50072169]"
仙岳路_R_B27039,"[118.1208873,24.50096124],[118.1208196,24.50093098],[118.1208112,24.50094672],[118.1208789,24.50097698],[118.1208873,24.50096124]"
仙岳路_R_B27040,"[118.1221466,24.50155912],[118.1220797,24.50152947],[118.122072,24.50154388],[118.1221389,24.50157354],[118.1221466,24.50155912]"
仙岳路_R_B27041,"[118.1223966,24.50166687],[118.1223003,24.50162719],[118.1222935,24.50164118],[118.1223897,24.50168086],[118.1223966,24.50166687]"
仙岳路_R_B27042,"[118.1225836,24.50174181],[118.1224823,24.50169925],[118.1224753,24.5017132],[118.1225766,24.50175576],[118.1225836,24.50174181]"
仙岳路_R_B27043,"[118.1239824,24.50214788],[118.1239551,24.50212852],[118.1239442,24.50214137],[118.1239715,24.50216072],[118.1239824,24.50214788]"
仙岳路_R_B27044,"[118.1258897,24.50226307],[118.1258357,24.50226774],[118.1258378,24.50228751],[118.1258918,24.50228284],[118.1258897,24.50226307]"
仙岳路_R_B27045,"[118.1262794,24.50222752],[118.1262234,24.50223193],[118.1262248,24.50224722],[118.1262809,24.50224281],[118.1262794,24.50222752]"
仙岳路_R_B27046,"[118.1263608,24.50221954],[118.126302,24.50222526],[118.1263038,24.50224052],[118.1263626,24.5022348],[118.1263608,24.50221954]"
仙岳路_R_B27047,"[118.1268846,24.50219616],[118.1268372,24.50219706],[118.1268376,24.5022133],[118.126885,24.50221241],[118.1268846,24.50219616]"
仙岳路_R_B27048,"[118.1269644,24.50219342],[118.1269004,24.50219571],[118.1269011,24.50221195],[118.1269651,24.50220965],[118.1269644,24.50219342]"
仙岳路_R_B27049,"[118.1270265,24.50219114],[118.1269802,24.50219304],[118.126981,24.50220927],[118.1270273,24.50220737],[118.1270265,24.50219114]"
仙岳路_R_B27050,"[118.1071717,24.49616338],[118.1071872,24.49612629],[118.1071687,24.49611979],[118.1071532,24.49615688],[118.1071717,24.49616338]"
仙岳路_R_B27051,"[118.1071004,24.49642331],[118.1071094,24.49639341],[118.1070918,24.49638898],[118.1070828,24.49641889],[118.1071004,24.49642331]"
仙岳路_R_B27052,"[118.1070656,24.49652862],[118.1070785,24.49648361],[118.1070614,24.49647952],[118.1070485,24.49652453],[118.1070656,24.49652862]"
仙岳路_R_B27053,"[118.1070488,24.49657791],[118.1070602,24.49653905],[118.1070419,24.49653454],[118.1070305,24.49657339],[118.1070488,24.49657791]"
仙岳路_R_B27054,"[118.1070296,24.4966318],[118.1070437,24.49659092],[118.1070276,24.49658627],[118.1070135,24.49662715],[118.1070296,24.4966318]"
仙岳路_R_B27055,"[118.1069772,24.49678733],[118.1069904,24.49674432],[118.1069771,24.4967409],[118.1069639,24.49678391],[118.1069772,24.49678733]"
仙岳路_R_B27056,"[118.1069448,24.49689151],[118.1069578,24.49684986],[118.1069426,24.49684588],[118.1069296,24.49688753],[118.1069448,24.49689151]"
仙岳路_R_B27057,"[118.1069243,24.49695854],[118.1069387,24.49691712],[118.1069217,24.49691219],[118.1069073,24.49695362],[118.1069243,24.49695854]"
仙岳路_R_B27058,"[118.1068748,24.49709761],[118.1068875,24.49705681],[118.1068733,24.4970531],[118.1068606,24.49709389],[118.1068748,24.49709761]"
仙岳路_R_B27059,"[118.1068432,24.49720116],[118.1068566,24.49716033],[118.1068424,24.49715643],[118.106829,24.49719725],[118.1068432,24.49720116]"
仙岳路_R_B27066,"[118.1072261,24.49602506],[118.1072359,24.49599332],[118.1072196,24.49598913],[118.1072098,24.49602087],[118.1072261,24.49602506]"
仙岳路_R_B27067,"[118.1072078,24.49607175],[118.1072221,24.4960381],[118.107205,24.49603201],[118.1071907,24.49606565],[118.1072078,24.49607175]"
仙岳路_R_1_A,"[118.1195386915,24.5003360616],[118.1194496033,24.5002932602],[118.1194422664,24.5003060471],[118.1195313546,24.5003488485],[118.1195386915,24.5003360616]"
仙岳路_R_1_B,"[118.0989815613,24.4930414651],[118.0989194594,24.4930244806],[118.0989142984,24.4930402827],[118.0989764003,24.4930572672],[118.0989815613,24.4930414651]"
仙岳路_R_A02001,"[118.1442,24.500949],[118.144218,24.500913],[118.144202,24.500907],[118.144185,24.500943],[118.1442,24.500949]"
仙岳路_R_A02002,"[118.145638,24.501027],[118.145587,24.501021],[118.145585,24.501034],[118.145636,24.50104],[118.145638,24.501027]"
仙岳路_R_A02003,"[118.146924,24.501175],[118.146875,24.501169],[118.146873,24.501183],[118.146922,24.501188],[118.146924,24.501175]"
仙岳路_R_A02004,"[118.147521,24.501244],[118.147442,24.501235],[118.14744,24.501248],[118.147519,24.501257],[118.147521,24.501244]"
仙岳路_R_A02005,"[118.148616,24.501415],[118.14862,24.501373],[118.148606,24.501372],[118.148602,24.501413],[118.148616,24.501415]"
仙岳路_R_A02006,"[118.148972,24.501428],[118.1489,24.501421],[118.148898,24.501439],[118.14897,24.501446],[118.148972,24.501428]"
仙岳路_R_A02007,"[118.149031,24.501433],[118.148972,24.501428],[118.14897,24.501446],[118.149029,24.501451],[118.149031,24.501433]"
仙岳路_R_A09001,"[118.114415,24.498081],[118.11436,24.498055],[118.114351,24.498069],[118.114407,24.498095],[118.114415,24.498081]"
仙岳路_R_A09002,"[118.114349,24.498052],[118.114298,24.498028],[118.11429,24.498042],[118.114341,24.498066],[118.114349,24.498052]"
仙岳路_R_A09003,"[118.114096,24.497941],[118.113997,24.497898],[118.113989,24.497912],[118.114089,24.497954],[118.114096,24.497941]"
仙岳路_R_A09004,"[118.11388,24.497845],[118.113782,24.4978],[118.113773,24.497816],[118.113871,24.497861],[118.11388,24.497845]"
仙岳路_R_A09005,"[118.113709,24.497768],[118.113649,24.49774],[118.113641,24.497755],[118.113701,24.497783],[118.113709,24.497768]"
仙岳路_R_A09006,"[118.113197,24.497548],[118.113157,24.497545],[118.113156,24.497561],[118.113195,24.497564],[118.113197,24.497548]"
仙岳路_R_A09007,"[118.111602,24.496814],[118.111533,24.496782],[118.111526,24.496796],[118.111594,24.496827],[118.111602,24.496814]"
仙岳路_R_A09008,"[118.11096,24.496519],[118.110921,24.496504],[118.110915,24.496517],[118.110953,24.496532],[118.11096,24.496519]"
仙岳路_R_A09009,"[118.110614,24.496376],[118.110555,24.496353],[118.11055,24.496365],[118.110609,24.496389],[118.110614,24.496376]"
仙岳路_R_A09010,"[118.110466,24.496317],[118.110394,24.496287],[118.110388,24.496299],[118.11046,24.496329],[118.110466,24.496317]"
仙岳路_R_2_A,"[118.1199943592,24.5005366014],[118.1198991921,24.5004938174],[118.1198909273,24.5005092118],[118.1199860945,24.500551995],[118.1199943592,24.5005366014]"
仙岳路_R_2_B,"[118.1006711356,24.4934726525],[118.1006132025,24.4934552683],[118.1006070552,24.4934724229],[118.1006649883,24.4934898071],[118.1006711356,24.4934726525]"
仙岳路_R_3_B,"[118.1016937205,24.4937624287],[118.1016018503,24.4937357354],[118.1015965151,24.4937511113],[118.1016883853,24.4937778047],[118.1016937205,24.4937624287]"
仙岳路_R_4_A,"[118.1207371981,24.5008927215],[118.1204965174,24.500779271],[118.1204879348,24.5007945171],[118.1207286144,24.5009079685],[118.1207371981,24.5008927215]"
仙岳路_R_4_B,"[118.1026260827,24.4940216071],[118.1025465921,24.4939974079],[118.1025413222,24.4940119035],[118.1026208129,24.4940361027],[118.1026260827,24.4940216071]"
仙岳路_R_5_A,"[118.120819865,24.5009294252],[118.1207604586,24.5009054583],[118.1207534937,24.5009199124],[118.1208129001,24.5009438794],[118.120819865,24.5009294252]"
仙岳路_R_5_B,"[118.1029652397,24.4941131779],[118.1028524123,24.4940804139],[118.1028477198,24.4940939454],[118.1029605472,24.4941267094],[118.1029652397,24.4941131779]"
仙岳路_R_6_A,"[118.1210859228,24.5010580523],[118.1209546397,24.500996939],[118.1209479309,24.5010090073],[118.121079213,24.5010701206],[118.1210859228,24.5010580523]"
